12,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
10,9,9,9,8,8,9,8,9,9,9,9,8,8,8,9,9,8,8,9,9,8,9,9,9,8,8,8,8,8,8,8,9,9,8,9,9,9,9,8,8,9,8,9,8,9,9,8,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,8,8,8,9,8,9,8,8,8,8,6
10,9,8,9,9,8,8,8,8,8,9,8,8,9,9,9,9,8,9,8,9,8,9,9,8,9,8,8,8,9,8,8,9,8,9,9,9,8,8,9,8,8,8,8,8,9,9,8,9,8,8,8,8,9,9,8,8,9,8,9,9,8,8,8,8,8,8,8,9,9,9,9,9,9,8,9,9,6
10,8,8,9,9,9,9,9,8,8,8,9,8,9,9,8,9,9,9,9,9,8,8,9,9,9,9,8,8,8,8,8,8,9,9,9,9,9,9,9,9,8,9,8,9,9,9,9,8,9,9,9,9,8,8,9,8,9,8,8,9,9,9,8,8,9,8,9,9,8,8,9,9,9,9,9,8,6
10,9,8,9,8,9,9,8,9,9,8,8,8,8,8,9,9,9,9,9,9,8,8,9,9,9,9,9,9,9,8,9,9,8,9,8,8,9,9,9,9,8,8,9,8,8,9,8,8,8,9,9,8,9,9,9,9,9,8,9,8,9,9,8,9,8,9,9,9,9,9,9,9,9,8,9,9,6
10,8,9,9,9,9,9,8,9,9,8,9,8,8,9,9,9,8,9,9,9,8,8,9,9,8,9,8,9,9,9,8,9,9,9,8,9,8,9,9,8,8,8,8,8,9,8,9,8,9,9,9,9,9,8,8,9,9,8,9,9,8,8,8,9,9,9,9,9,8,8,8,9,8,8,8,9,6
10,9,9,9,9,9,8,9,8,8,9,9,9,8,8,8,9,9,9,9,9,8,9,8,8,9,9,9,8,8,8,9,8,8,9,8,9,9,9,9,9,8,8,9,8,8,8,8,9,8,9,8,9,9,9,8,8,9,8,8,8,9,9,8,9,8,8,9,9,9,9,8,9,8,8,9,9,6
10,8,8,8,9,8,8,8,9,9,8,8,8,8,8,8,8,9,9,8,9,9,9,9,8,9,9,8,9,8,8,9,8,9,9,9,8,8,8,9,8,8,9,9,8,9,9,9,8,9,9,9,9,9,9,9,9,9,9,8,8,9,8,9,9,8,8,8,8,9,8,9,9,8,8,8,9,6
10,9,9,9,8,9,8,8,8,9,9,8,8,8,8,8,8,8,8,9,9,9,9,8,8,8,9,9,9,8,9,8,8,9,8,9,8,8,9,8,8,9,9,8,9,9,9,8,9,9,8,9,9,9,8,8,9,8,9,9,8,9,9,9,8,8,9,9,9,9,8,9,9,8,8,8,9,6
10,8,8,9,8,9,9,9,9,9,8,8,8,8,9,9,9,9,9,8,8,8,8,9,8,8,8,8,9,9,9,8,9,9,9,9,9,8,8,8,9,9,8,8,9,9,8,8,8,9,8,9,9,8,8,9,9,9,8,9,8,9,8,9,9,8,9,8,8,9,8,9,8,9,8,9,8,6
10,9,8,8,8,9,8,8,8,8,8,9,8,8,9,8,9,9,8,8,8,9,8,9,9,9,8,9,9,9,9,9,9,9,9,9,8,8,9,9,8,9,9,8,9,8,8,8,9,8,9,8,9,8,8,9,9,8,9,8,9,9,8,8,8,9,9,9,8,9,8,9,9,9,8,9,9,6
10,9,9,9,8,8,8,8,9,9,9,8,8,9,8,8,9,8,9,9,8,9,9,9,8,9,9,9,9,8,9,9,8,9,9,9,8,8,8,8,9,8,8,9,9,9,8,8,9,9,9,9,8,8,9,9,8,9,9,8,9,8,8,8,8,8,8,8,9,9,8,8,9,9,8,8,8,6
10,9,9,9,9,9,9,9,9,9,9,8,8,9,9,8,8,8,8,8,9,9,8,9,9,8,8,9,8,8,8,9,8,9,8,8,8,9,8,8,8,8,8,8,8,9,9,8,9,8,8,8,9,9,9,8,8,9,9,8,9,8,8,9,9,8,8,9,8,8,9,8,9,9,9,9,9,6
10,9,8,8,8,9,8,8,9,8,9,9,9,9,8,9,9,9,8,8,8,9,8,8,9,8,9,8,8,9,9,8,8,8,9,9,8,9,9,9,8,8,9,9,9,8,9,8,8,8,8,9,8,8,8,8,8,9,8,9,8,9,8,9,8,8,9,9,9,8,8,8,9,9,8,9,9,6
10,8,8,9,8,8,9,9,9,8,9,8,8,8,9,9,8,8,8,9,8,8,8,9,8,8,8,8,8,9,9,8,9,9,8,9,9,9,8,9,8,9,9,8,9,9,9,8,9,9,8,9,9,8,9,9,8,8,9,9,9,8,8,8,8,8,8,9,9,9,8,9,8,9,8,9,8,6
10,8,8,8,9,8,9,9,9,9,9,9,8,9,8,8,9,9,9,9,8,8,8,8,9,9,9,8,9,9,9,8,8,9,9,9,8,8,8,9,8,8,8,9,9,8,9,9,9,9,9,8,9,8,9,8,9,9,8,8,9,9,9,9,9,9,8,8,8,8,8,8,8,8,9,9,9,6
10,8,8,8,9,9,8,9,9,9,9,8,8,8,9,9,8,9,8,9,8,8,9,9,8,8,8,9,9,9,9,9,9,9,8,8,8,8,8,9,9,9,8,8,9,9,8,8,9,8,8,9,8,9,9,9,9,8,9,8,8,8,8,8,9,9,9,8,8,9,9,8,8,8,9,9,9,6
10,8,8,8,9,9,8,8,8,9,8,9,9,9,9,8,8,8,9,8,9,9,8,9,9,9,9,9,9,8,8,9,9,9,8,9,8,9,8,8,9,9,8,8,9,8,8,8,8,8,9,9,9,9,8,8,9,8,9,9,8,9,8,8,9,9,9,8,8,9,8,8,8,9,9,9,8,6
10,8,8,9,8,8,8,8,9,9,9,9,9,9,9,8,8,8,8,9,8,9,9,8,9,9,8,8,8,9,9,9,8,8,9,8,8,8,8,9,9,9,9,8,9,9,8,8,8,8,8,9,8,8,9,9,8,9,9,9,9,9,9,9,8,8,8,9,9,8,9,8,8,9,9,8,9,6
10,8,8,9,9,9,8,8,8,9,8,9,8,8,9,9,9,8,9,9,9,8,9,9,9,9,8,8,9,9,8,8,8,8,8,9,9,8,9,9,8,9,9,8,9,8,9,9,8,8,9,9,8,8,9,8,8,9,8,8,9,8,9,8,8,8,8,8,8,8,9,8,8,8,8,8,8,6
10,9,9,8,9,9,9,9,9,9,9,9,9,9,8,9,8,8,9,9,8,8,9,9,8,8,9,9,8,9,9,8,8,9,9,9,8,9,9,8,9,9,9,9,8,9,9,9,8,8,8,9,8,8,8,8,9,8,9,8,9,8,8,8,8,9,9,9,9,8,8,8,8,8,9,8,8,6
10,9,8,8,9,8,9,9,9,9,8,9,8,9,8,9,8,8,8,9,9,8,8,9,8,9,8,9,9,8,8,8,9,9,9,8,9,9,9,9,9,9,9,8,9,8,9,8,8,8,9,8,8,9,8,8,9,9,9,9,8,9,8,9,9,9,9,9,8,8,8,8,8,8,8,9,8,6
10,9,9,8,9,8,8,9,9,9,9,9,8,8,8,8,8,9,9,8,9,8,8,8,8,8,9,9,9,9,8,8,8,9,8,9,9,9,8,9,8,8,8,8,9,8,9,9,9,9,8,8,9,8,8,9,8,8,9,9,8,8,8,9,8,9,8,8,8,8,8,8,9,9,8,8,8,6
10,8,8,8,9,8,9,8,9,9,9,9,8,9,8,9,8,9,9,8,8,8,8,9,8,9,9,9,8,9,8,9,8,8,8,8,9,8,8,9,9,8,8,8,8,9,9,8,9,9,9,8,9,9,8,9,8,8,9,9,8,8,8,9,9,8,9,8,9,8,9,9,8,8,9,9,8,6
10,8,9,9,9,8,8,8,8,8,8,8,9,9,8,9,9,8,8,8,9,8,8,8,8,9,8,9,9,8,8,9,8,9,8,9,8,8,8,9,8,8,9,8,8,8,8,8,9,9,9,8,8,8,9,9,8,8,8,8,8,9,8,8,9,8,8,9,9,8,8,9,9,8,9,9,9,6
10,9,9,9,8,9,8,8,9,9,8,8,8,8,8,8,9,8,8,9,8,9,9,9,9,9,9,8,9,8,8,9,8,9,8,9,9,8,8,9,9,9,9,9,9,9,9,9,8,9,8,8,9,9,9,9,8,9,8,9,9,8,9,9,9,8,9,8,8,8,8,9,9,8,8,9,8,6
10,8,9,8,9,8,8,9,8,9,9,9,9,8,9,8,9,9,9,9,9,8,8,9,9,9,9,9,9,9,9,8,9,8,9,8,8,9,9,8,9,9,9,9,9,9,8,9,8,8,9,9,8,8,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,6
10,8,8,8,9,9,8,9,8,9,8,9,8,9,8,8,8,8,8,9,9,8,9,9,9,8,9,8,9,9,9,9,8,8,9,8,8,9,8,9,9,8,8,8,9,9,9,8,9,8,8,8,8,9,8,8,9,9,9,9,9,8,8,9,9,9,9,9,8,9,9,9,9,8,9,9,8,6
10,8,8,9,9,9,9,9,8,9,8,8,8,9,9,8,8,9,9,9,8,8,9,8,8,8,9,8,9,8,8,9,8,8,9,8,9,8,8,8,9,9,8,9,8,9,8,8,8,8,8,8,9,8,9,8,9,9,8,8,9,9,8,9,8,9,9,9,9,8,9,9,9,8,8,8,8,6
10,8,8,8,8,9,9,8,8,8,8,8,8,9,9,9,9,8,9,8,9,8,8,9,9,9,9,9,8,8,9,9,8,8,8,8,8,9,9,8,9,9,8,8,9,9,9,9,9,9,9,9,8,9,9,8,9,8,9,8,9,9,9,9,8,9,9,8,8,9,9,9,8,8,9,8,8,6
10,9,9,9,9,9,8,9,8,8,9,8,8,9,8,9,9,8,8,9,9,9,9,8,9,8,9,8,9,8,9,8,9,9,8,9,8,9,9,8,9,8,9,9,8,8,9,9,9,9,9,8,9,8,8,8,8,8,9,8,9,8,8,8,8,8,8,9,8,9,8,8,8,9,9,8,9,6
10,9,9,8,9,9,8,9,8,9,9,8,9,9,9,9,9,8,9,8,8,8,8,8,9,9,9,9,9,8,9,9,8,9,8,8,8,9,8,8,8,9,9,8,9,9,8,9,8,8,9,8,8,9,9,9,9,9,8,8,9,9,8,9,8,8,9,9,8,8,9,8,8,8,9,9,8,6
10,8,9,9,8,9,9,9,8,8,9,8,9,9,8,9,8,9,8,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,9,8,8,9,9,9,9,9,9,8,8,8,9,9,9,8,9,8,9,9,8,9,8,9,8,9,8,8,9,8,9,8,9,8,8,8,8,8,9,9,8,8,6
10,9,9,8,9,9,8,9,8,9,9,8,9,8,8,8,9,9,9,8,8,8,8,8,8,9,8,8,9,8,8,9,9,8,8,8,8,9,9,8,9,8,9,8,9,8,8,9,9,8,8,9,9,8,9,9,8,9,9,9,9,9,8,8,8,8,9,9,8,9,8,9,8,9,8,8,8,6
10,9,9,9,9,8,8,8,8,8,8,8,9,9,8,9,9,8,8,8,8,9,8,9,9,8,9,9,8,9,8,8,9,8,9,9,8,9,9,8,9,8,9,9,9,8,9,9,9,8,9,9,9,8,8,9,8,9,9,9,9,8,8,9,8,8,8,8,8,8,8,9,9,8,9,9,9,6
10,9,8,9,9,9,8,9,9,9,8,9,9,8,8,9,9,8,8,8,8,9,9,8,8,9,9,8,9,8,9,9,9,8,8,8,9,8,8,8,9,9,8,8,9,9,8,9,9,9,8,9,9,8,8,8,8,9,9,8,9,9,8,9,8,8,8,9,9,8,9,9,8,9,9,8,9,6
10,8,8,9,9,8,8,8,9,9,9,8,8,8,9,9,9,9,9,8,8,9,9,9,8,9,9,9,9,9,8,9,9,8,9,9,9,8,8,9,8,9,8,9,8,9,9,8,9,9,9,9,9,8,8,8,8,9,9,8,9,9,9,8,9,8,8,9,9,8,8,9,8,8,8,8,9,6
10,9,8,8,9,8,9,8,9,9,8,9,8,8,9,8,8,8,8,9,9,9,9,8,8,9,8,8,9,8,8,8,8,9,8,9,9,9,9,8,8,8,8,9,9,8,9,9,9,9,8,9,9,9,9,8,8,9,9,9,9,9,8,8,8,8,8,8,8,9,8,9,8,9,9,8,8,6
10,9,8,8,9,9,9,9,8,8,8,9,9,8,9,9,8,8,8,8,8,8,9,9,8,8,9,9,8,8,9,9,9,8,8,8,9,9,9,9,8,9,9,8,8,8,9,8,9,9,9,8,9,9,9,9,9,8,8,9,8,9,8,8,8,9,9,9,9,9,8,8,9,9,8,9,8,6
10,8,9,8,8,9,9,9,9,8,8,9,9,8,8,9,8,9,9,9,9,8,9,9,8,9,9,8,9,9,9,8,8,9,8,8,9,9,8,8,8,8,9,8,9,8,8,8,9,9,9,9,9,9,8,9,9,9,9,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,8,8,9,6
10,8,8,8,9,8,9,9,8,8,9,9,9,8,8,8,8,9,8,9,8,8,8,8,8,9,9,8,9,8,8,8,9,8,9,9,9,9,9,9,9,9,9,8,9,8,9,8,9,9,8,8,8,9,8,8,9,9,9,9,9,9,8,8,9,8,8,8,9,9,9,8,9,9,8,8,9,6
10,9,8,9,8,8,9,9,8,9,9,8,8,8,9,9,8,9,9,8,8,8,9,8,9,8,9,8,8,8,8,9,9,9,9,9,8,9,8,9,9,9,8,8,8,8,9,9,9,9,9,8,9,8,8,8,9,9,8,9,8,9,9,8,8,9,8,9,8,8,8,8,8,9,9,9,9,6
10,9,8,9,8,8,9,9,8,9,9,9,8,9,8,8,9,8,9,8,9,9,9,8,8,9,8,8,8,8,9,9,8,9,9,9,9,9,9,8,9,9,9,9,9,9,9,8,9,9,8,8,9,9,8,8,9,8,9,8,9,8,9,8,9,9,9,8,9,9,9,9,8,9,8,9,8,6
10,9,8,8,9,9,9,9,9,9,9,9,8,9,9,9,8,8,9,8,9,8,9,9,9,8,9,8,9,8,9,9,8,8,8,9,8,8,8,8,9,9,9,8,8,8,9,9,9,8,9,8,9,9,9,8,8,8,8,9,8,9,8,9,8,9,9,8,9,8,9,9,8,8,8,9,9,6
10,8,9,9,8,9,8,8,9,8,9,8,9,8,9,9,8,8,9,9,9,9,8,8,8,8,8,8,8,8,8,9,9,8,8,8,8,8,9,9,8,9,8,9,8,8,9,9,9,9,9,8,9,9,9,9,9,8,8,9,8,8,8,8,9,9,9,8,8,9,9,9,8,8,9,8,9,6
10,8,8,8,9,8,8,8,9,9,8,9,9,9,8,8,9,8,9,9,8,8,8,9,8,8,8,9,9,8,8,8,9,9,8,9,8,9,8,9,9,9,9,8,9,8,8,8,8,8,9,8,9,9,8,9,9,9,9,8,9,8,8,9,9,8,9,8,8,9,8,9,9,9,9,8,8,6
10,9,9,8,8,9,9,8,9,9,9,8,9,9,9,8,8,9,9,9,8,8,8,8,9,8,8,8,9,8,8,8,9,9,9,8,8,9,9,9,8,9,8,9,9,8,8,8,8,8,9,9,9,9,9,9,9,9,8,9,8,9,8,9,8,9,9,8,9,9,9,9,9,9,8,8,9,6
10,8,8,9,8,9,9,8,9,9,8,9,8,9,8,9,8,9,9,8,9,8,9,8,8,8,8,8,9,9,9,8,9,9,9,8,9,9,8,9,8,9,8,8,9,9,9,9,9,9,9,8,8,8,8,9,8,9,9,8,8,8,9,8,9,9,9,9,8,8,8,9,9,8,9,9,9,6
10,8,8,8,9,8,8,8,8,9,9,9,9,8,8,8,8,9,8,8,9,9,9,9,9,9,9,9,8,9,8,9,8,8,9,9,8,8,9,8,9,9,8,9,9,8,9,9,9,9,8,9,9,8,9,9,9,8,9,9,8,8,8,9,8,9,8,8,9,9,9,8,9,9,9,9,9,6
10,9,9,9,9,9,9,9,9,8,9,8,9,9,8,8,9,8,9,9,9,8,9,8,8,9,8,9,8,9,8,8,8,9,8,9,8,8,9,8,8,9,9,8,9,9,8,9,8,9,8,9,9,8,9,8,9,8,8,9,9,8,8,9,8,8,9,9,8,8,9,9,9,8,9,8,8,6
10,9,9,8,8,9,8,8,8,8,8,9,8,8,8,8,8,9,8,9,9,8,8,8,8,8,9,8,9,9,8,9,9,9,9,8,9,9,8,8,9,8,9,8,8,9,9,9,8,9,8,8,9,8,9,9,9,8,8,9,8,9,9,8,9,8,9,8,8,9,8,8,9,8,9,8,9,6
10,8,9,8,9,8,8,8,8,9,9,8,9,9,9,8,9,8,8,8,8,9,8,9,9,8,9,8,8,9,8,9,8,8,9,9,9,9,9,9,8,9,9,8,9,9,8,9,8,8,8,9,8,8,9,9,9,9,9,8,9,8,8,9,9,9,8,9,9,8,9,8,8,8,8,8,8,6
10,8,9,8,9,8,9,8,8,9,8,8,8,8,9,8,9,9,8,8,9,9,8,8,9,9,8,9,9,9,9,8,8,9,8,8,8,8,9,8,8,8,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,9,9,8,8,8,9,9,8,8,9,8,9,8,8,8,9,8,6
10,8,9,8,8,9,8,9,8,9,8,8,9,8,8,8,9,8,8,9,8,8,9,8,8,8,9,8,9,8,9,9,8,9,8,8,8,9,9,9,9,8,9,9,9,9,9,9,8,8,9,9,9,9,8,8,8,8,8,8,9,9,9,9,9,8,9,8,8,8,8,8,9,8,8,9,9,6
10,9,9,8,8,8,8,8,8,8,8,8,8,9,8,9,8,8,8,8,8,8,8,9,8,9,8,9,8,9,8,9,9,9,9,9,9,9,8,9,9,9,9,8,9,9,8,8,9,8,8,9,9,9,8,9,9,9,9,8,9,8,8,8,8,8,8,8,8,9,9,9,8,9,9,9,8,6
10,9,9,9,8,9,9,9,9,8,9,9,8,8,9,8,8,8,8,8,8,8,9,8,9,8,9,8,8,8,9,8,9,9,8,9,8,8,9,8,9,8,9,8,9,8,9,8,9,9,9,9,8,9,9,8,9,8,9,8,9,8,8,9,9,9,9,9,9,8,9,9,8,8,9,9,8,6
10,9,9,9,8,8,9,8,9,8,9,9,9,8,8,9,9,9,9,9,8,8,8,8,8,8,9,8,8,8,9,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,8,8,8,8,9,8,9,9,8,9,8,8,9,8,8,9,9,8,9,9,9,9,9,9,8,9,9,9,8,8,9,6
10,8,8,8,8,9,9,9,8,9,9,8,8,8,9,9,9,8,9,8,8,9,9,9,9,9,8,8,8,8,8,9,9,8,8,9,8,9,8,9,8,9,8,8,9,8,8,9,8,9,8,9,9,8,9,9,8,9,8,8,9,8,8,9,8,9,9,8,9,8,9,9,8,9,8,9,8,6
10,9,9,9,9,8,8,9,8,9,8,9,9,9,9,8,9,9,8,8,9,9,8,9,8,8,8,8,9,8,8,9,9,8,8,8,8,9,8,9,8,8,9,9,9,8,9,8,9,8,9,9,8,9,8,8,8,9,9,9,8,8,8,8,8,9,8,8,9,9,8,9,8,9,8,9,8,6
10,8,9,8,8,9,9,8,8,8,8,8,8,9,9,8,8,8,8,9,9,8,9,8,8,8,9,9,9,9,8,9,8,9,8,8,8,8,8,9,8,8,8,9,8,9,8,8,9,8,8,9,8,9,8,8,8,8,9,9,8,9,8,9,9,8,8,8,9,9,9,8,8,9,9,8,8,6
10,9,9,8,9,8,8,8,8,8,8,8,9,8,9,8,9,9,8,8,9,9,9,8,9,8,9,9,9,9,9,8,9,9,9,8,9,9,9,9,9,9,8,8,8,8,8,8,8,9,8,8,9,8,8,8,8,9,9,8,9,8,8,8,9,8,8,9,9,8,8,8,9,9,8,9,9,6
10,9,9,9,9,9,9,9,9,8,8,8,9,8,8,9,8,9,9,8,9,8,9,9,8,9,9,9,8,8,8,9,9,8,9,9,8,9,9,9,8,9,9,9,9,9,8,9,9,9,9,8,9,9,8,8,9,9,8,8,9,8,8,9,8,9,9,8,8,9,9,9,8,8,9,8,9,6
10,8,8,9,9,8,9,8,9,9,9,8,9,9,9,8,9,9,9,9,9,8,9,8,9,9,8,8,8,8,9,9,9,9,9,8,8,8,8,8,8,9,9,8,9,9,8,8,9,9,9,9,8,9,8,8,9,8,8,9,8,8,8,9,9,9,8,8,8,9,9,9,9,8,8,8,9,6
10,8,8,8,9,9,8,9,9,8,8,9,8,9,8,8,8,8,8,9,9,8,9,9,8,9,8,9,8,9,9,8,8,8,8,9,8,8,9,9,8,9,8,8,8,9,8,9,9,9,9,8,8,8,8,9,8,9,9,8,8,8,9,9,8,9,8,9,8,9,8,8,8,8,9,8,9,6
10,8,8,8,9,9,8,8,9,8,8,9,8,8,8,9,8,8,8,9,8,9,8,8,8,9,8,9,9,9,9,9,9,8,9,8,8,9,9,8,9,8,9,9,8,9,8,9,9,8,8,9,9,9,8,9,8,8,8,9,8,9,8,8,9,8,8,8,9,9,8,9,8,9,9,8,9,6
10,8,8,8,9,8,8,8,8,9,8,9,8,8,8,8,9,8,9,9,9,9,9,8,9,8,8,9,8,9,9,9,9,9,9,8,9,8,8,8,9,8,8,8,8,9,8,9,8,9,9,9,8,9,8,9,9,9,9,9,9,8,8,8,8,9,8,9,9,8,8,8,8,8,9,8,8,6
10,8,8,9,9,8,8,8,9,8,8,8,8,8,9,9,9,9,9,8,8,9,9,9,8,9,9,8,8,9,9,8,9,8,8,8,8,8,8,8,9,9,8,8,8,9,8,9,8,9,8,8,9,9,8,8,9,9,8,8,8,8,8,9,8,8,9,9,8,9,9,8,8,9,9,9,8,6
10,9,8,9,8,9,9,9,9,8,9,8,8,8,8,9,8,8,9,9,9,9,8,9,9,9,9,9,9,8,9,9,8,9,8,9,9,9,9,9,8,8,9,8,8,9,9,9,8,9,8,9,8,8,9,9,8,9,9,9,9,9,8,8,8,8,9,9,9,8,9,8,8,8,9,8,9,6
10,8,9,8,8,9,8,8,9,9,9,9,8,8,9,8,9,8,9,9,8,9,8,8,9,8,9,9,9,8,9,8,8,9,8,9,8,8,8,9,9,8,8,8,9,8,9,8,9,9,9,9,8,8,9,9,8,9,8,9,9,9,8,9,8,9,8,9,9,8,9,8,9,8,8,9,9,6
10,9,9,8,9,9,9,9,8,9,9,9,8,9,8,9,8,8,9,8,8,8,9,8,9,8,9,9,8,9,9,9,8,9,8,9,8,9,9,9,9,8,9,8,8,8,8,9,9,9,9,9,8,9,8,8,9,9,9,8,8,8,9,8,9,9,8,8,8,9,9,8,8,8,8,8,9,6
10,9,9,8,8,9,9,8,9,9,8,8,8,8,9,8,9,9,8,9,8,9,9,8,9,9,8,8,9,8,8,9,9,9,8,8,8,9,8,9,9,9,8,8,9,8,9,9,9,9,8,8,8,9,8,9,8,8,9,8,8,8,9,9,8,8,9,8,9,8,9,9,8,9,9,9,9,6
10,9,8,8,8,8,9,9,9,9,8,8,9,8,8,9,8,8,8,8,8,9,8,8,8,8,8,8,9,9,9,9,9,9,8,9,8,9,8,9,8,9,9,8,9,8,8,8,8,8,9,8,8,9,9,9,9,9,9,9,9,8,9,9,8,9,9,9,8,9,8,9,9,9,9,9,8,6
10,9,9,8,8,9,9,9,9,9,9,8,9,9,9,9,8,8,8,8,8,8,9,8,8,9,8,9,9,9,9,9,8,8,8,8,9,8,8,9,8,9,8,9,9,9,9,8,8,8,8,9,8,9,8,8,9,9,8,8,9,9,9,8,9,9,9,9,8,8,9,9,8,9,9,9,8,6
10,9,9,9,8,8,8,8,9,9,8,9,9,8,8,9,9,8,8,8,9,9,8,9,9,8,9,9,9,8,9,8,9,8,8,9,9,9,9,9,8,9,9,9,9,8,9,8,8,9,8,8,9,9,9,8,9,9,8,9,8,9,9,8,8,8,8,9,9,8,8,9,9,9,9,8,9,6
10,9,9,8,8,9,8,9,8,8,8,8,8,9,8,8,9,9,9,8,9,8,8,8,9,8,9,8,8,9,8,9,8,9,9,8,9,8,8,9,8,9,8,9,9,8,8,9,8,9,8,8,8,8,8,8,8,9,8,8,8,9,8,8,9,9,8,8,9,8,9,8,8,8,9,8,9,6
10,8,8,8,9,9,9,9,9,8,9,8,9,8,9,8,9,8,9,9,9,8,9,8,8,8,9,8,8,9,9,8,8,8,9,8,8,9,9,8,8,9,9,8,8,8,8,8,9,8,8,8,9,8,9,8,8,8,8,9,9,8,9,8,8,9,9,9,8,9,9,8,9,9,9,8,9,6
10,9,9,9,8,9,9,9,8,9,8,8,8,8,9,9,8,9,8,8,8,9,8,8,9,9,9,8,8,8,8,9,9,9,8,8,9,8,9,9,9,8,8,9,9,8,8,8,9,8,8,9,8,9,9,8,8,8,9,9,9,8,8,9,9,8,8,9,9,9,9,9,8,8,8,9,9,6
